,real x star 1,real y star 1,real x star 2,real y star 2,x fit star 1,y fit star 1,x stderr,y stderr,amplitude error,separation,star1 flux,star2 flux
141,5,5,5,9.100000000000001,4.982234474268323,5.006037087129013,0.0514460488561322,0.050175764779346314,0.06282975322737008,4.1000000000000005,1000,1000
142,5,5,5,9.100000000000001,5.042176347089328,4.992242609980563,0.06269082067611137,0.05905154699675852,0.07509637513938959,4.1000000000000005,1000,1000
143,5,5,5,9.100000000000001,5.045563389576692,5.026914650319129,0.05299741224544631,0.051103302854984746,0.06355600926982323,4.1000000000000005,1000,1000
144,5,5,5,9.100000000000001,4.945149742877168,4.922672942649572,0.047272051967397755,0.046628703807073665,0.059366467260703853,4.1000000000000005,1000,1000
145,5,5,5,9.100000000000001,5.033179203536376,5.057445206087837,0.051187974262261196,0.04954067564726451,0.06163834939402511,4.1000000000000005,1000,1000
146,5,5,5,9.100000000000001,4.98538651383625,5.0444141226242625,0.04857574215712241,0.04694760805016497,0.05882795816031986,4.1000000000000005,1000,1000
147,5,5,5,9.100000000000001,5.0225728468319595,4.904651515210031,0.049172223243976076,0.04744950421480852,0.05976615625877176,4.1000000000000005,1000,1000
148,5,5,5,9.100000000000001,4.947558438392575,5.032608441096509,0.05333934802707093,0.0524753190844885,0.06711201534188577,4.1000000000000005,1000,1000
149,5,5,5,9.100000000000001,5.00493114909348,5.063349173011933,0.04341578982227367,0.04228861290484218,0.052884669777995594,4.1000000000000005,1000,1000
150,5,5,5,9.100000000000001,5.1301290368804855,5.038543049372025,0.05162559286959648,0.04947962692253241,0.06188884745716612,4.1000000000000005,1000,1000
151,5,5,5,9.100000000000001,5.033503776594595,5.086595222597344,0.054519066493023,0.05253359032926747,0.06600934704212734,4.1000000000000005,1000,1000
152,5,5,5,9.100000000000001,4.9833796510658575,5.0238862566261115,0.05161183236624623,0.04989158380665167,0.06250269408285805,4.1000000000000005,1000,1000
153,5,5,5,9.100000000000001,4.971412878396221,4.9522349144861995,0.046637480448026625,0.04557093787195854,0.05919659155829964,4.1000000000000005,1000,1000
154,5,5,5,9.100000000000001,5.028840472426208,5.080805740628658,0.055794531266222955,0.05474593668432959,0.06804985138933652,4.1000000000000005,1000,1000
155,5,5,5,9.100000000000001,4.994604714437604,4.915906930982373,0.050068775125857494,0.04909155588229767,0.06103684218942086,4.1000000000000005,1000,1000
156,5,5,5,9.100000000000001,5.0527857524002835,5.031687293462184,0.05293900645817759,0.050474637993298425,0.06358243081146538,4.1000000000000005,1000,1000
157,5,5,5,9.100000000000001,5.013490160056234,5.018061124094992,0.05183333051210428,0.05151637696911946,0.06657283359091083,4.1000000000000005,1000,1000
158,5,5,5,9.100000000000001,4.979366772903139,5.052925687413988,0.05573684731288927,0.05588888237696452,0.07063621211729433,4.1000000000000005,1000,1000
159,5,5,5,9.100000000000001,4.956933412530346,4.968965291814383,0.048372549515723284,0.04702052059095866,0.058696706530109305,4.1000000000000005,1000,1000
160,5,5,5,9.100000000000001,5.044053117946916,5.011564180793602,0.051505288201518055,0.0484803185616416,0.060476529756026666,4.1000000000000005,1000,1000
161,5,5,5,9.100000000000001,5.015228096672956,4.958656678484969,0.05523500916760059,0.053298511682828426,0.06718154422552466,4.1000000000000005,1000,1000
162,5,5,5,9.100000000000001,4.976548789875563,4.933411619375394,0.04731656274171999,0.04648738025353432,0.05827525855061137,4.1000000000000005,1000,1000
163,5,5,5,9.100000000000001,4.983332619203918,5.00482052217361,0.05013578160445025,0.04726169735925502,0.06030576798096088,4.1000000000000005,1000,1000
164,5,5,5,9.100000000000001,5.035859052478038,4.993367778929731,0.05957619369396515,0.05667871870169027,0.07144055731266463,4.1000000000000005,1000,1000
165,5,5,5,9.100000000000001,5.027142428860984,4.920533591220831,0.04532605551547256,0.04455799311165762,0.0574910701742529,4.1000000000000005,1000,1000
166,5,5,5,9.100000000000001,5.018962075372434,5.002481689728697,0.04963408947965326,0.04742597289095547,0.05933833024004124,4.1000000000000005,1000,1000
167,5,5,5,9.100000000000001,5.02385232622869,4.980566330744794,0.05003331018684163,0.048876864745992836,0.06204602704160902,4.1000000000000005,1000,1000
168,5,5,5,9.100000000000001,4.976043597338546,5.0472438910398925,0.047197159499294074,0.045377511771960706,0.05652676381157873,4.1000000000000005,1000,1000
169,5,5,5,9.100000000000001,4.953291113182959,5.04252246729918,0.04806213662838964,0.04693691553355776,0.05888448720530591,4.1000000000000005,1000,1000
170,5,5,5,9.100000000000001,5.0379418060971695,5.035206676963887,0.04942114005638297,0.04862050666890259,0.06186878355224307,4.1000000000000005,1000,1000
171,5,5,5,9.100000000000001,4.9846677620949,4.950552686821938,0.054242241281942584,0.052634010187641606,0.06559570966900347,4.1000000000000005,1000,1000
172,5,5,5,9.100000000000001,4.97044431111175,4.980678568154684,0.05127287385503724,0.04946725690049592,0.06173134831285154,4.1000000000000005,1000,1000
173,5,5,5,9.100000000000001,4.995693007915591,4.976498027310414,0.050769801240999085,0.04811077332835646,0.06113500403481052,4.1000000000000005,1000,1000
174,5,5,5,9.100000000000001,4.987387527518723,4.912457599203684,0.0520499774612167,0.05057762542170454,0.06318593171051533,4.1000000000000005,1000,1000
175,5,5,5,9.100000000000001,5.007109321370984,5.080074699528657,0.054730309845485645,0.05288777462894651,0.06632106470040532,4.1000000000000005,1000,1000
176,5,5,5,9.100000000000001,5.058064811449637,4.901938919441885,0.053374243396990595,0.05279141552776859,0.068031515873055,4.1000000000000005,1000,1000
177,5,5,5,9.100000000000001,4.959943933561573,5.025580540094276,0.050403221815393216,0.04860608784919657,0.0606954708793608,4.1000000000000005,1000,1000
178,5,5,5,9.100000000000001,4.973481770791773,5.002334534871355,0.05246036156085137,0.05174612340034373,0.06406322962267472,4.1000000000000005,1000,1000
179,5,5,5,9.100000000000001,5.048220030782268,4.970650635914449,0.047345693751918536,0.04563442454172341,0.056615429142051296,4.1000000000000005,1000,1000
180,5,5,5,9.100000000000001,4.986709305911769,4.9509595404565,0.05283903773687997,0.05075691749142087,0.06422247033212823,4.1000000000000005,1000,1000
181,5,5,5,9.100000000000001,5.034763983632617,5.011670552017128,0.045765415427627576,0.04424352069214887,0.056303123143305864,4.1000000000000005,1000,1000
182,5,5,5,9.100000000000001,4.996938022461329,5.0158747598112905,0.05269564294647663,0.05133833675688477,0.06466526283660255,4.1000000000000005,1000,1000
183,5,5,5,9.100000000000001,5.049097000863812,4.997141014230822,0.04961759313580262,0.047870506273146145,0.062126627947748134,4.1000000000000005,1000,1000
184,5,5,5,9.100000000000001,5.0325854190401795,4.963594869188021,0.05142111276251889,0.05028661458188983,0.06211883511446347,4.1000000000000005,1000,1000
185,5,5,5,9.100000000000001,4.964148883388795,5.1223543746005396,0.0526437506225641,0.051314635359515456,0.06448819069415661,4.1000000000000005,1000,1000
186,5,5,5,9.100000000000001,5.000582672381917,4.973513516048798,0.05592177890410575,0.053852850984851,0.06717520166698292,4.1000000000000005,1000,1000
